2026-02-10 10:50:45.111 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 10:50:45.123 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 10:50:45.125 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 10:50:45.140 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 11:00:25.447 [main] DEBUG org.hibernate.SQL - 
    select
        c1_0.idCine,
        c1_0.nombre,
        s1_0.id_cine,
        s1_0.idSala,
        s1_0.capacidad,
        s1_0.nombre,
        p1_0.salas_idSala,
        p1_1.idPelicula,
        p1_1.duracion,
        p1_1.genero,
        p1_1.titulo,
        c1_0.ubicacion 
    from
        cine c1_0 
    left join
        sala s1_0 
            on c1_0.idCine=s1_0.id_cine 
    left join
        (sala_pelicula p1_0 
    join
        pelicula p1_1 
            on p1_1.idPelicula=p1_0.peliculas_idPelicula) 
                on s1_0.idSala=p1_0.salas_idSala 
        where
            c1_0.idCine=?
2026-02-10 11:00:25.449 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [7] - [null]
2026-02-10 11:00:25.449 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) EntityKey (Models.Cine.salas.{element}.peliculas.{element}) is null
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [null]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) EntityKey (Models.Cine.salas.{element}) is null
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (Models.Cine): 2
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [7] - [null]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [null]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [6] - [null]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : Models.Cine.salas#2
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [null]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (SetInitializer) Created new collection wrapper [Models.Cine.salas#2] : org.hibernate.collection.spi.PersistentSet@603259018
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (SetInitializer) Responsible for loading collection [Models.Cine.salas#2] : org.hibernate.collection.spi.PersistentSet@603259018
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [Models.Cine#2] : Cine [idCine=2, nombre=null, ubicacion=null]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [IES Torre de los Guzmanes]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [11] - [La Algaba]
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : Models.Cine#2
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@62108cd3
2026-02-10 11:00:25.450 [main] DEBUG org.hibernate.sql.results.internal.ResultsHelper - Collection fully initialized: [Models.Cine.salas#2]
2026-02-10 11:00:25.451 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener - Generated identifier: 3, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
2026-02-10 11:00:25.451 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2026-02-10 11:00:25.451 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 11:00:25.451 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas -> DelayedCollectionInitializer(Models.Pelicula.salas)@1833045213 (PluralAttribute(Models.Pelicula.salas))
2026-02-10 11:00:25.452 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula -> EntityResultInitializer(Models.Pelicula)@198341554 (SingleTableEntityPersister(Models.Pelicula))
2026-02-10 11:00:25.452 [main] DEBUG org.hibernate.SQL - 
    select
        p1_0.idPelicula,
        p1_0.duracion,
        p1_0.genero,
        p1_0.titulo 
    from
        pelicula p1_0 
    where
        p1_0.idPelicula=?
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (Models.Pelicula): 202
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [202]
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : Models.Pelicula.salas#202
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [Models.Pelicula#202] : Pelicula [idPelicula=202, titulo=null, genero=null, duracion=0]
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [120]
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [Terror]
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [Examen de Soraya]
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : Models.Pelicula#202
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@5c9a4f3b
2026-02-10 11:00:25.453 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-CollectionDomainResult [Models.Pelicula.salas]

2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        CollectionTableGroup (s1 : Models.Pelicula.salas) {
          primaryTableReference : sala_pelicula as s1_0
          NestedTableGroupJoins {
             join LazyTableGroup (s1 : Models.Pelicula.salas.{element}) {
              primaryTableReference : sala as s1_1
              TableGroupJoins {
                left  join LazyTableGroup (c1 : Models.Pelicula.salas.{element}.cine) {
                  primaryTableReference : cine as c1_0
                }
              }
            }
          }
        }
      }
    }

2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element}.cine.salas -> DelayedCollectionInitializer(Models.Pelicula.salas.{element}.cine.salas)@1864683077 (PluralAttribute(Models.Cine.salas))
2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element}.cine -> EntityJoinedFetchInitializer(Models.Pelicula.salas.{element}.cine)@243801670 (ToOneAttributeMapping(NavigableRole[Models.Sala.cine])@381045251)
2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element}.peliculas -> DelayedCollectionInitializer(Models.Pelicula.salas.{element}.peliculas)@6650683 (PluralAttribute(Models.Sala.peliculas))
2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element} -> EntityJoinedFetchInitializer(Models.Pelicula.salas.{element})@753570330 (EntityCollectionPart(NavigableRole[Models.Pelicula.salas#{element}])@1340267778)
2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas -> SetInitializer(Models.Pelicula.salas)@1702180644 (PluralAttribute(Models.Pelicula.salas))
2026-02-10 11:00:25.454 [main] DEBUG org.hibernate.SQL - 
    select
        s1_0.peliculas_idPelicula,
        s1_1.idSala,
        s1_1.capacidad,
        c1_0.idCine,
        c1_0.nombre,
        c1_0.ubicacion,
        s1_1.nombre 
    from
        sala_pelicula s1_0 
    join
        sala s1_1 
            on s1_1.idSala=s1_0.salas_idSala 
    left join
        cine c1_0 
            on c1_0.idCine=s1_1.id_cine 
    where
        s1_0.peliculas_idPelicula=?
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [1]
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Hydrated EntityKey (Models.Pelicula.salas.{element}.cine): 1
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [1]
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Hydrated EntityKey (Models.Pelicula.salas.{element}): 1
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [1]
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : Models.Pelicula.salas.{element}.cine.salas#1
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [1]
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : Models.Pelicula.salas.{element}.peliculas#1
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [202]
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : Models.Pelicula.salas#202
2026-02-10 11:00:25.455 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [202]
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Created new entity instance [Models.Pelicula.salas.{element}.cine#1] : Cine [idCine=1, nombre=null, ubicacion=null]
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Created new entity instance [Models.Pelicula.salas.{element}#1] : Sala [idSala=1, nombre=null, capacidad=0]
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (SetInitializer) Responsible for loading collection [Models.Pelicula.salas#202] : org.hibernate.collection.spi.PersistentSet@685605293
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [4] - [IES Gerena]
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [5] - [Gerena]
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Done materializing entityInstance : Models.Pelicula.salas.{element}.cine#1
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [200]
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [6] - [Sala 2]
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Done materializing entityInstance : Models.Pelicula.salas.{element}#1
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (SetInitializer) Reading element from row for collection [Models.Pelicula.salas#202] -> org.hibernate.collection.spi.PersistentSet@685605293
2026-02-10 11:00:25.456 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.collection.internal.EagerCollectionAssembler@6dece1f9
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.sql.results.internal.ResultsHelper - Collection fully initialized: [Models.Pelicula.salas#202]
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Reset storedSnapshot to {} for CollectionEntry[Models.Pelicula.salas#202]
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener - Generated identifier: 4, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas -> DelayedCollectionInitializer(Models.Pelicula.salas)@1446362322 (PluralAttribute(Models.Pelicula.salas))
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula -> EntityResultInitializer(Models.Pelicula)@1549565124 (SingleTableEntityPersister(Models.Pelicula))
2026-02-10 11:00:25.457 [main] DEBUG org.hibernate.SQL - 
    select
        p1_0.idPelicula,
        p1_0.duracion,
        p1_0.genero,
        p1_0.titulo 
    from
        pelicula p1_0 
    where
        p1_0.idPelicula=?
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (Models.Pelicula): 204
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [204]
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : Models.Pelicula.salas#204
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [Models.Pelicula#204] : Pelicula [idPelicula=204, titulo=null, genero=null, duracion=0]
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [120]
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [Incertidumbre]
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [Examen de Alexandra]
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : Models.Pelicula#204
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@41582899
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-CollectionDomainResult [Models.Pelicula.salas]

2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        CollectionTableGroup (s1 : Models.Pelicula.salas) {
          primaryTableReference : sala_pelicula as s1_0
          NestedTableGroupJoins {
             join LazyTableGroup (s1 : Models.Pelicula.salas.{element}) {
              primaryTableReference : sala as s1_1
              TableGroupJoins {
                left  join LazyTableGroup (c1 : Models.Pelicula.salas.{element}.cine) {
                  primaryTableReference : cine as c1_0
                }
              }
            }
          }
        }
      }
    }

2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 11:00:25.459 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element}.cine.salas -> DelayedCollectionInitializer(Models.Pelicula.salas.{element}.cine.salas)@1498944673 (PluralAttribute(Models.Cine.salas))
2026-02-10 11:00:25.460 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element}.cine -> EntityJoinedFetchInitializer(Models.Pelicula.salas.{element}.cine)@2112194333 (ToOneAttributeMapping(NavigableRole[Models.Sala.cine])@381045251)
2026-02-10 11:00:25.460 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element}.peliculas -> DelayedCollectionInitializer(Models.Pelicula.salas.{element}.peliculas)@1238642607 (PluralAttribute(Models.Sala.peliculas))
2026-02-10 11:00:25.460 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas.{element} -> EntityJoinedFetchInitializer(Models.Pelicula.salas.{element})@1229511404 (EntityCollectionPart(NavigableRole[Models.Pelicula.salas#{element}])@1340267778)
2026-02-10 11:00:25.460 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula.salas -> SetInitializer(Models.Pelicula.salas)@1345069688 (PluralAttribute(Models.Pelicula.salas))
2026-02-10 11:00:25.460 [main] DEBUG org.hibernate.SQL - 
    select
        s1_0.peliculas_idPelicula,
        s1_1.idSala,
        s1_1.capacidad,
        c1_0.idCine,
        c1_0.nombre,
        c1_0.ubicacion,
        s1_1.nombre 
    from
        sala_pelicula s1_0 
    join
        sala s1_1 
            on s1_1.idSala=s1_0.salas_idSala 
    left join
        cine c1_0 
            on c1_0.idCine=s1_1.id_cine 
    where
        s1_0.peliculas_idPelicula=?
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.sql.results.internal.ResultsHelper - Collection fully initialized: [Models.Pelicula.salas#204]
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Reset storedSnapshot to {} for CollectionEntry[Models.Pelicula.salas#204]
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Reset storedSnapshot to {} for CollectionEntry[Models.Cine.salas#2]
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - committing
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Processing flush-time cascades
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Dirty checking collections
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Collection dirty: [Models.Cine.salas#2]
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Collection dirty: [Models.Pelicula.salas#202]
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Collection dirty: [Models.Pelicula.salas#204]
2026-02-10 11:00:25.461 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Cine.salas#2], was: [Models.Cine.salas#2] (initialized)
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Sala.peliculas#3], was: [<unreferenced>] (initialized)
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Pelicula.salas#202], was: [Models.Pelicula.salas#202] (initialized)
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Cine.salas#1], was: [Models.Cine.salas#1] (uninitialized)
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Sala.peliculas#1], was: [Models.Sala.peliculas#1] (uninitialized)
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Sala.peliculas#4], was: [<unreferenced>] (initialized)
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Pelicula.salas#204], was: [Models.Pelicula.salas#204] (initialized)
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Flushed: 2 insertions, 0 updates, 0 deletions to 7 objects
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Flushed: 2 (re)creations, 3 updates, 0 removals to 7 collections
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Listing entities:
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Sala{cine=Models.Cine#1, peliculas=<uninitialized>, idSala=1, nombre=Sala 2, capacidad=200}
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Cine{salas=[Models.Sala#3, Models.Sala#4], ubicacion=La Algaba, idCine=2, nombre=IES Torre de los Guzmanes}
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Sala{cine=Models.Cine#2, peliculas=[Models.Pelicula#202], idSala=3, nombre=Sala 1, capacidad=300}
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Pelicula{salas=[Models.Sala#3, Models.Sala#0], genero=Terror, duracion=120, titulo=Examen de Soraya, idPelicula=202}
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Pelicula{salas=[Models.Sala#4], genero=Incertidumbre, duracion=120, titulo=Examen de Alexandra, idPelicula=204}
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Cine{salas=<uninitialized>, ubicacion=Gerena, idCine=1, nombre=IES Gerena}
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Sala{cine=Models.Cine#2, peliculas=[Models.Pelicula#204], idSala=4, nombre=Sala 4, capacidad=400}
2026-02-10 11:00:25.462 [main] DEBUG org.hibernate.SQL - 
    insert 
    into
        sala
        (capacidad, id_cine, nombre, idSala) 
    values
        (?, ?, ?, ?)
2026-02-10 11:00:25.464 [main] DEBUG org.hibernate.SQL - 
    insert 
    into
        sala
        (capacidad, id_cine, nombre, idSala) 
    values
        (?, ?, ?, ?)
2026-02-10 11:00:25.465 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Inserting collection: [Models.Sala.peliculas#3]
2026-02-10 11:00:25.465 [main] DEBUG org.hibernate.SQL - 
    insert 
    into
        sala_pelicula
        (salas_idSala, peliculas_idPelicula) 
    values
        (?, ?)
2026-02-10 11:00:25.466 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Done inserting collection: 1 rows inserted
2026-02-10 11:00:25.466 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Inserting collection: [Models.Sala.peliculas#4]
2026-02-10 11:00:25.466 [main] DEBUG org.hibernate.SQL - 
    insert 
    into
        sala_pelicula
        (salas_idSala, peliculas_idPelicula) 
    values
        (?, ?)
2026-02-10 11:00:25.467 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Done inserting collection: 1 rows inserted
2026-02-10 11:00:25.470 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 11:00:25.472 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 11:00:25.472 [main] DEBUG org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl - HHH000420: Closing un-released batch
2026-02-10 11:00:25.482 [main] DEBUG org.hibernate.orm.query.hql - HQL : FROM Models.Pelicula
2026-02-10 11:00:25.606 [main] DEBUG org.hibernate.query.hql.internal.SemanticQueryBuilder - Handling root path - Models.Pelicula
2026-02-10 11:00:25.611 [main] DEBUG org.hibernate.query.hql.internal.SemanticQueryBuilder - Encountered implicit select clause : FROMModels.Pelicula
2026-02-10 11:00:25.620 [main] DEBUG org.hibernate.orm.query.sqm.ast - SqmStatement Tree :
    -> [select]
      -> [query-spec]
        -> [select]
          -> [selection]
            -> [root] - `Models.Pelicula(355747590490900)`
            <- [root] - `Models.Pelicula(355747590490900)`
          <- [selection]
        <- [select]
        -> [from]
          -> [root] - `Models.Pelicula(355747590490900)`
          <- [root] - `Models.Pelicula(355747590490900)`
        <- [from]
      <- [query-spec]
    <- [select]

2026-02-10 11:00:25.638 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : p1_0
2026-02-10 11:00:25.638 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Pelicula(355747590490900))] with identifierForTableGroup [Models.Pelicula] for NavigablePath [Models.Pelicula] 
2026-02-10 11:00:25.643 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [Models.Pelicula(355747590490900)]
 |  +-BasicFetch [Models.Pelicula(355747590490900).duracion]
 |  +-BasicFetch [Models.Pelicula(355747590490900).genero]
 |  +-DelayedCollectionFetch [Models.Pelicula(355747590490900).salas]
 |  \-BasicFetch [Models.Pelicula(355747590490900).titulo]

2026-02-10 11:00:25.644 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (p1 : Models.Pelicula(355747590490900)) {
          primaryTableReference : pelicula as p1_0
        }
      }
    }

2026-02-10 11:00:25.645 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = NORMAL
2026-02-10 11:00:25.645 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 11:00:25.645 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula(355747590490900).salas -> DelayedCollectionInitializer(Models.Pelicula(355747590490900).salas)@1525910090 (PluralAttribute(Models.Pelicula.salas))
2026-02-10 11:00:25.645 [main] DEBUG org.hibernate.orm.results -     Models.Pelicula(355747590490900) -> EntityResultInitializer(Models.Pelicula(355747590490900))@2115670387 (SingleTableEntityPersister(Models.Pelicula))
2026-02-10 11:00:25.645 [main] DEBUG org.hibernate.SQL - 
    select
        p1_0.idPelicula,
        p1_0.duracion,
        p1_0.genero,
        p1_0.titulo 
    from
        pelicula p1_0
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [1]
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (Models.Pelicula(355747590490900)): 1
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [1]
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : Models.Pelicula(355747590490900).salas#1
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [Models.Pelicula(355747590490900)#1] : Pelicula [idPelicula=1, titulo=null, genero=null, duracion=0]
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [120]
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [Terror]
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [Examen de Soraya]
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : Models.Pelicula(355747590490900)#1
2026-02-10 11:00:25.649 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@7878bbdb
2026-02-10 11:00:25.650 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2026-02-10 11:00:25.650 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (Models.Pelicula(355747590490900)): 2
2026-02-10 11:00:25.650 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
